Suburb,Address,Rooms,Type,Price,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname
Craigieburn,2 Ventor Ct,3,h,,9/12/2017,20.6,3.0,2.0,2.0,,127.0,1990.0,-37.60852,144.92928,Northern Metropolitan
Craigieburn,8 Woodgrove St,3,h,516000.0,9/12/2017,20.6,3.0,2.0,1.0,262.0,138.0,2012.0,-37.56912,144.90486,Northern Metropolitan
Croydon,2 Eric St,3,h,850000.0,9/12/2017,23.0,3.0,2.0,3.0,918.0,201.0,1978.0,-37.77519,145.29741,Eastern Metropolitan
Croydon,6 Eva Ct,3,h,,9/12/2017,23.0,3.0,1.0,2.0,879.0,114.0,1960.0,-37.78713,145.27681,Eastern Metropolitan
Croydon,42 Lincoln Rd,3,h,915000.0,9/12/2017,23.0,3.0,1.0,2.0,,98.0,1950.0,-37.78511,145.28798999999995,Eastern Metropolitan
Dandenong North,6 Kallay St,4,h,760000.0,9/12/2017,24.7,4.0,2.0,3.0,,146.0,1980.0,-37.96282,145.21024,South-Eastern Metropolitan
Dandenong North,1/1 Rhoden Ct,2,u,315000.0,9/12/2017,24.7,2.0,1.0,1.0,,67.0,1975.0,-37.95424000000001,145.20803,South-Eastern Metropolitan
Delahey,26 Aitken Dr,3,h,600000.0,9/12/2017,18.0,3.0,2.0,2.0,566.0,126.0,1988.0,-37.716,144.76879,Western Metropolitan
Diamond Creek,1A Fraser St,2,h,598000.0,9/12/2017,21.8,2.0,1.0,1.0,,105.0,2003.0,-37.67621,145.15757,Northern Victoria
Dingley Village,2 Shepherd Ct,3,h,,9/12/2017,22.2,3.0,1.0,2.0,789.0,138.0,1973.0,-37.97912,145.13492,South-Eastern Metropolitan
Doncaster,4 Cecilie Ct,5,h,,9/12/2017,12.4,5.0,2.0,2.0,828.0,210.0,1965.0,-37.79067,145.10962,Eastern Metropolitan
Donvale,8 Allara Ct,3,h,1201000.0,9/12/2017,16.1,3.0,2.0,0.0,786.0,169.0,1980.0,-37.77425,145.18108999999995,Eastern Metropolitan
Donvale,61 Chippewa Av,4,h,802000.0,9/12/2017,16.1,4.0,2.0,1.0,462.0,115.0,1960.0,-37.80495,145.1994,Eastern Metropolitan
Donvale,23 Underwood Dr,4,h,1105000.0,9/12/2017,16.1,4.0,2.0,2.0,639.0,175.0,1970.0,-37.79755,145.17674,Eastern Metropolitan
Doreen,6 Ashgate Dr,3,h,510000.0,9/12/2017,25.9,3.0,2.0,2.0,385.0,135.0,2010.0,-37.61204,145.13212,Northern Victoria
Doveton,90 Paperbark St,3,h,555000.0,9/12/2017,28.8,3.0,1.0,1.0,,89.0,1950.0,-37.99517,145.24303,South-Eastern Metropolitan
Eaglemont,29A Cape St,3,h,1035000.0,9/12/2017,8.9,3.0,2.0,1.0,,153.0,1999.0,-37.76076,145.066,Eastern Metropolitan
Eaglemont,60 Maltravers Rd,5,h,,9/12/2017,8.9,5.0,3.0,2.0,745.0,257.0,1940.0,-37.769,145.05744,Eastern Metropolitan
Eaglemont,88 Studley Rd,3,h,,9/12/2017,8.9,3.0,2.0,2.0,,239.0,1920.0,-37.76196,145.05483,Eastern Metropolitan
Elsternwick,49 Trevelyan St,3,h,1459000.0,9/12/2017,7.2,2.0,1.0,1.0,381.0,138.0,1915.0,-37.89061,145.01256999999995,Southern Metropolitan
Elwood,6 Wimbledon Av,3,h,,9/12/2017,7.2,3.0,1.0,3.0,,170.0,1930.0,-37.87282,144.98854,Southern Metropolitan
Endeavour Hills,6 Truslove Ct,4,h,,9/12/2017,28.5,4.0,3.0,6.0,610.0,253.0,1992.0,-37.98815,145.27164,South-Eastern Metropolitan
Epping,9 Benaud Pl,3,h,569500.0,9/12/2017,19.6,3.0,1.0,2.0,,114.0,2000.0,-37.64217,145.06078,Northern Metropolitan
Epping,5 Gillespie Pl,3,h,619000.0,9/12/2017,19.6,3.0,1.0,2.0,124.0,120.0,1970.0,-37.65986,145.03278,Northern Metropolitan
Epping,1 Koukoura Dr,4,h,585000.0,9/12/2017,19.6,4.0,2.0,2.0,396.0,165.0,2016.0,-37.61983,144.99608,Northern Metropolitan
Epping,108 McDonalds Rd,3,h,552000.0,9/12/2017,19.6,3.0,1.0,1.0,566.0,98.0,1990.0,-37.64692,145.05217,Northern Metropolitan
Essendon,13 Kalimna St,4,h,2800000.0,9/12/2017,7.5,4.0,3.0,6.0,,288.0,1910.0,-37.74954,144.9229,Western Metropolitan
Fawkner,44A Marlborough St,3,h,602000.0,9/12/2017,13.1,3.0,1.0,2.0,,111.0,2008.0,-37.71806,144.96954,Northern Metropolitan
Ferntree Gully,6 Lucerne Rd,3,h,,9/12/2017,24.8,3.0,1.0,2.0,657.0,115.0,1981.0,-37.89607,145.26126000000005,Eastern Metropolitan
Ferntree Gully,3 Meadow La,4,h,880000.0,9/12/2017,24.8,4.0,2.0,2.0,739.0,225.0,1977.0,-37.89109000000001,145.26128,Eastern Metropolitan
Fitzroy North,125 Barkly St,3,h,2540000.0,9/12/2017,3.6,3.0,3.0,1.0,244.0,190.0,1910.0,-37.77849000000001,144.9838,Northern Metropolitan
Fitzroy North,84 Best St,3,h,1860000.0,9/12/2017,3.6,3.0,2.0,1.0,,134.0,1880.0,-37.78196,144.98376000000005,Northern Metropolitan
Fitzroy North,565 Brunswick St,4,h,1650000.0,9/12/2017,3.6,4.0,2.0,1.0,185.0,166.0,1900.0,-37.79013,144.97963,Northern Metropolitan
Fitzroy North,725 Brunswick St,2,h,1360000.0,9/12/2017,3.6,2.0,1.0,,101.0,93.0,1880.0,-37.78495,144.98088,Northern Metropolitan
Flemington,7 Eltham St,3,h,1300000.0,9/12/2017,3.4,3.0,1.0,0.0,226.0,104.0,1910.0,-37.78452,144.92885,Northern Metropolitan
Footscray,51 Newell St,4,h,1225000.0,9/12/2017,5.1,4.0,1.0,2.0,403.0,97.0,1900.0,-37.79758,144.90246000000005,Western Metropolitan
Forest Hill,5 Henders St,3,h,1200000.0,9/12/2017,15.4,3.0,2.0,1.0,608.0,155.0,1960.0,-37.83647,145.16176000000004,Eastern Metropolitan
Frankston,6 Ashleigh Av,3,h,550000.0,9/12/2017,38.0,3.0,1.0,3.0,605.0,84.0,1970.0,-38.1465,145.14458,South-Eastern Metropolitan
Frankston,18 Lindrum Rd,3,h,642000.0,9/12/2017,38.0,3.0,2.0,2.0,643.0,141.0,1967.0,-38.14336,145.15655,South-Eastern Metropolitan
Frankston,84 Lindrum Rd,3,h,599000.0,9/12/2017,38.0,3.0,1.0,4.0,568.0,147.0,1970.0,-38.14799,145.15431999999996,South-Eastern Metropolitan
Frankston,31 Wangarra Rd,4,h,585000.0,9/12/2017,38.0,4.0,2.0,2.0,648.0,152.0,1966.0,-38.14301,145.14911999999995,South-Eastern Metropolitan
Frankston,31 Yarram Ct,4,h,795000.0,9/12/2017,38.0,4.0,3.0,4.0,,190.0,2000.0,-38.13427,145.16539,South-Eastern Metropolitan
Frankston North,87 Brunning Cr,3,h,500000.0,9/12/2017,36.9,3.0,1.0,2.0,586.0,105.0,1960.0,-38.12356,145.16011,Eastern Victoria
Frankston South,143 Humphries Rd,4,h,,9/12/2017,38.0,4.0,4.0,8.0,2665.0,275.0,1969.0,-38.17928,145.11285,South-Eastern Metropolitan
Gladstone Park,12 Midway Cl,3,h,721500.0,9/12/2017,12.9,3.0,1.0,1.0,632.0,155.0,1975.0,-37.69285,144.89601000000005,Western Metropolitan
Glen Waverley,55 Botanic Dr,5,h,1130000.0,9/12/2017,16.7,5.0,1.0,2.0,,60.0,1978.0,-37.89482,145.16596,Eastern Metropolitan
Glenroy,125 Augustine Tce,5,h,810000.0,9/12/2017,11.2,5.0,3.0,2.0,909.0,342.0,1990.0,-37.695,144.91038,Northern Metropolitan
Glenroy,21 Ila St,3,h,685000.0,9/12/2017,11.2,3.0,1.0,1.0,,121.0,1950.0,-37.70913,144.93556999999996,Northern Metropolitan
Glenroy,1 MacKinnon Gr,4,h,,9/12/2017,11.2,4.0,2.0,5.0,,140.0,1950.0,-37.71227,144.92242,Northern Metropolitan
Glenroy,60 View St,4,h,685000.0,9/12/2017,11.2,4.0,2.0,1.0,607.0,174.0,1950.0,-37.69633,144.93069,Northern Metropolitan
Greenvale,5 Arkose St,4,h,880000.0,9/12/2017,20.4,4.0,5.0,2.0,538.0,354.0,2015.0,-37.62591,144.87871,Northern Metropolitan
Greenvale,5 Barrymore Rd,6,h,,9/12/2017,20.4,6.0,6.0,4.0,,622.0,1997.0,-37.65292,144.88676,Northern Metropolitan
Greenvale,17 Glenmore Pl,4,h,685000.0,9/12/2017,20.4,4.0,2.0,2.0,700.0,198.0,1999.0,-37.64959,144.90648000000004,Northern Metropolitan
Hadfield,7 Halsbury St,2,h,610000.0,9/12/2017,11.2,2.0,1.0,2.0,,77.0,1950.0,-37.71329,144.94019,Northern Metropolitan
Hallam,58 Fitzgerald Rd,3,h,635000.0,9/12/2017,32.3,3.0,1.0,2.0,,110.0,1990.0,-38.00295,145.28041000000005,South-Eastern Metropolitan
Hampton,584 Hampton St,4,h,2160000.0,9/12/2017,13.8,4.0,2.0,2.0,,211.0,1920.0,-37.93065,145.00396,Southern Metropolitan
Hampton,57 Holyrood St,4,h,3100000.0,9/12/2017,13.8,4.0,2.0,2.0,804.0,225.0,1915.0,-37.93326,144.99995,Southern Metropolitan
Hampton East,10b Acheron Ct,4,t,1415000.0,9/12/2017,13.8,4.0,2.0,2.0,,219.0,2017.0,-37.94232,145.03714,Southern Metropolitan
Hampton East,10 Crest Av,5,h,1700000.0,9/12/2017,13.8,5.0,3.0,2.0,656.0,320.0,1996.0,-37.93933,145.02698,Southern Metropolitan
Hampton East,11b Leith Cr,4,t,1070000.0,9/12/2017,13.8,4.0,3.0,2.0,,250.0,2016.0,-37.94219,145.02911,Southern Metropolitan
Hampton East,3 Nepean Av,3,h,1175000.0,9/12/2017,13.8,3.0,2.0,2.0,333.0,188.0,2016.0,-37.93582,145.02845,Southern Metropolitan
Hampton East,80 Wickham Rd,3,h,1347000.0,9/12/2017,13.8,3.0,1.0,2.0,593.0,140.0,1950.0,-37.94406,145.03219,Southern Metropolitan
Hawthorn,29 Edward St,3,h,1660000.0,9/12/2017,5.3,3.0,2.0,1.0,120.0,133.0,1890.0,-37.81886,145.04027,Southern Metropolitan
Hawthorn East,67 Harold St,3,h,,9/12/2017,6.2,3.0,2.0,1.0,202.0,131.0,1910.0,-37.82778,145.05614,Southern Metropolitan
Highett,33A Albert St,3,t,1330000.0,9/12/2017,16.0,3.0,2.0,2.0,,200.0,2016.0,-37.94953,145.03701999999996,Southern Metropolitan
Hillside,17 Saronvale Cr,3,h,610000.0,9/12/2017,18.0,3.0,2.0,2.0,812.0,152.0,1992.0,-37.69215,144.75163,Western Metropolitan
Hillside,11 Serrata Ct,3,h,550250.0,9/12/2017,18.0,3.0,2.0,0.0,,126.0,2002.0,-37.70548,144.75265,Western Metropolitan
Hoppers Crossing,58 Matlock St,4,h,807500.0,9/12/2017,18.4,4.0,2.0,4.0,,309.0,2000.0,-37.87071,144.71566,Western Metropolitan
Hoppers Crossing,156 Mossfiel Dr,3,h,570000.0,9/12/2017,18.4,3.0,2.0,2.0,626.0,137.0,1980.0,-37.86569,144.69104,Western Metropolitan
Ivanhoe,13 Marshall St,4,h,2300000.0,9/12/2017,7.8,4.0,2.0,2.0,,232.0,1930.0,-37.7755,145.04581000000005,Eastern Metropolitan
Ivanhoe,52 Myrtle St,3,h,1200000.0,9/12/2017,7.8,3.0,3.0,2.0,236.0,161.0,2014.0,-37.75479,145.05266,Eastern Metropolitan
Kealba,1 Hadley Cl,4,h,600000.0,9/12/2017,14.0,4.0,2.0,4.0,630.0,179.0,1985.0,-37.73429,144.82178000000005,Western Metropolitan
Keilor Downs,10 Draper Ct,3,h,780000.0,9/12/2017,15.5,3.0,2.0,2.0,702.0,175.0,1985.0,-37.717,144.80736000000005,Western Metropolitan
Keilor East,1 Brees Rd,6,h,925000.0,9/12/2017,11.7,6.0,3.0,2.0,516.0,268.0,1970.0,-37.75045,144.87158,Western Metropolitan
Keilor East,119 Noga Av,3,t,820000.0,9/12/2017,11.7,3.0,2.0,2.0,,171.0,2005.0,-37.74007,144.86567,Western Metropolitan
Keilor East,27 Park Dr,3,h,850000.0,9/12/2017,11.7,3.0,2.0,2.0,555.0,185.0,1985.0,-37.74886,144.85828999999995,Western Metropolitan
Keilor East,165 Sterling Dr,4,h,740000.0,9/12/2017,11.7,4.0,1.0,4.0,534.0,120.0,1970.0,-37.74796,144.84966,Western Metropolitan
Kensington,67 Hardiman St,3,h,1760000.0,9/12/2017,3.4,3.0,2.0,2.0,176.0,212.0,1900.0,-37.7956,144.93419,Northern Metropolitan
Kew,8 Adeney Av,6,h,5200000.0,9/12/2017,5.4,6.0,2.0,2.0,1642.0,405.0,1920.0,-37.80755,145.0481,Southern Metropolitan
Kew,23 Dean St,5,h,3275000.0,9/12/2017,5.4,5.0,5.0,3.0,780.0,350.0,1890.0,-37.81549,145.0573,Southern Metropolitan
Kew East,31 Elm Gr,3,h,,9/12/2017,7.3,3.0,1.0,4.0,807.0,106.0,1950.0,-37.78883,145.04734,Southern Metropolitan
Kew East,11 Namur St,4,h,,9/12/2017,7.3,4.0,2.0,2.0,696.0,326.0,1990.0,-37.79469,145.05882,Southern Metropolitan
Keysborough,32 Elmswood Bvd,4,h,970000.0,9/12/2017,25.2,4.0,2.0,2.0,529.0,168.0,2013.0,-37.99615,145.14878000000004,South-Eastern Metropolitan
Kings Park,8 Centenary Ct,3,h,526000.0,9/12/2017,14.0,3.0,1.0,2.0,530.0,161.0,1985.0,-37.72819000000001,144.76641999999995,Western Metropolitan
Kings Park,15 Chetwyn Dr,4,h,,9/12/2017,14.0,4.0,2.0,1.0,531.0,132.0,1980.0,-37.73827,144.76928,Western Metropolitan
Kingsbury,21 Eagle Av,3,h,,9/12/2017,12.1,3.0,1.0,2.0,520.0,114.0,1960.0,-37.71483,145.03411,Northern Metropolitan
Lalor,43 Benaroon Dr,4,h,810000.0,9/12/2017,16.3,4.0,2.0,2.0,,198.0,1980.0,-37.66785,144.9915,Northern Metropolitan
Lalor,18 Curtin Av,3,h,695000.0,9/12/2017,16.3,3.0,1.0,2.0,596.0,94.0,1980.0,-37.66504000000001,145.02085,Northern Metropolitan
Lalor,25 Franklin Rd,4,h,676000.0,9/12/2017,16.3,4.0,2.0,2.0,664.0,156.0,1975.0,-37.67053,145.00032,Northern Metropolitan
Malvern,7 Childers Rd,5,h,,9/12/2017,5.9,5.0,3.0,1.0,483.0,258.0,1910.0,-37.86857,145.03772,Southern Metropolitan
Malvern,6 Moorakyne Av,5,h,6600000.0,9/12/2017,5.9,5.0,3.0,2.0,,465.0,1940.0,-37.84813,145.03193000000005,Southern Metropolitan
Malvern,13 Thanet St,3,h,,9/12/2017,5.9,3.0,2.0,0.0,268.0,165.0,1890.0,-37.85951,145.03671,Southern Metropolitan
Malvern,29A Thanet St,4,h,2800000.0,9/12/2017,5.9,4.0,2.0,2.0,,254.0,2002.0,-37.86075,145.03656,Southern Metropolitan
Malvern East,29 MacGregor St,3,h,2180000.0,9/12/2017,8.4,3.0,1.0,2.0,697.0,126.0,1920.0,-37.88066,145.05466,Southern Metropolitan
Malvern East,4 Taylor Ct,3,h,,9/12/2017,8.4,3.0,1.0,2.0,,211.0,1930.0,-37.87469,145.06589,Southern Metropolitan
Malvern East,148 Waverley Rd,3,h,1620000.0,9/12/2017,8.4,3.0,1.0,1.0,336.0,185.0,1930.0,-37.8764,145.05031,Southern Metropolitan
Maribyrnong,1 Middle Rd,3,h,1190000.0,9/12/2017,4.3,3.0,1.0,2.0,688.0,113.0,1940.0,-37.76834,144.89411,Western Metropolitan
Maribyrnong,5 Scenic Pl,4,h,1770000.0,9/12/2017,4.3,4.0,3.0,3.0,606.0,337.0,1980.0,-37.76323,144.88825,Western Metropolitan
McKinnon,35A Anne St,3,t,1312000.0,9/12/2017,11.4,3.0,2.0,2.0,283.0,165.0,1995.0,-37.90718,145.03193000000005,Southern Metropolitan
McKinnon,27A Carlton St,3,h,,9/12/2017,11.4,3.0,1.0,1.0,233.0,115.0,1997.0,-37.91315,145.03548,Southern Metropolitan
Melton South,6 Bass Ct,4,h,420000.0,9/12/2017,29.8,4.0,1.0,4.0,700.0,124.0,1975.0,-37.71007,144.56563,Western Victoria
Melton West,23 Caitlyn Dr,4,h,,9/12/2017,31.7,4.0,2.0,2.0,,97.0,2005.0,-37.66471,144.56408000000005,Northern Victoria
Mentone,9 Alvena St,3,t,810000.0,9/12/2017,20.0,3.0,2.0,2.0,,174.0,2000.0,-37.97539,145.06098,South-Eastern Metropolitan
Mernda,3 Gael Ct,3,h,525000.0,9/12/2017,25.9,3.0,1.0,1.0,649.0,115.0,1985.0,-37.59005,145.10433,Northern Metropolitan
Mickleham,75 Callaway Dr,4,h,1225000.0,9/12/2017,20.6,4.0,3.0,8.0,,300.0,2005.0,-37.55139000000001,144.89404,Northern Metropolitan
Middle Park,13 Fraser St,2,h,1515000.0,9/12/2017,3.0,2.0,1.0,0.0,123.0,78.0,1900.0,-37.85508,144.968,Southern Metropolitan
Mill Park,5 Ivy Ct,4,h,671000.0,9/12/2017,17.9,4.0,2.0,2.0,595.0,25.0,1990.0,-37.67692,145.05234,Northern Metropolitan
Mill Park,10 Sedgman Ct,4,h,660000.0,9/12/2017,17.9,3.0,2.0,1.0,620.0,135.0,1980.0,-37.65807,145.06132,Northern Metropolitan
Mill Park,28 Strickland Av,5,h,730000.0,9/12/2017,17.9,5.0,2.0,2.0,541.0,150.0,1985.0,-37.66461,145.05494,Northern Metropolitan
Mill Park,35 Thompson Cct,3,h,712500.0,9/12/2017,17.9,3.0,2.0,2.0,,151.0,1990.0,-37.66063,145.05619,Northern Metropolitan
Mitcham,26 Madison Bvd,3,h,890000.0,9/12/2017,17.2,3.0,2.0,2.0,,284.0,2003.0,-37.82227,145.18922,Eastern Metropolitan
Mitcham,1 Orient Av,3,h,2305000.0,9/12/2017,17.2,3.0,1.0,2.0,1714.0,147.0,1960.0,-37.82698,145.19544,Eastern Metropolitan
Montmorency,44 Cressy St,3,h,820000.0,9/12/2017,16.2,3.0,2.0,,,174.0,1975.0,-37.73033,145.13294,Eastern Metropolitan
Moonee Ponds,2 Montague St,4,h,1400000.0,9/12/2017,6.2,4.0,2.0,1.0,602.0,156.0,1940.0,-37.75956,144.92994,Western Metropolitan
Mount Waverley,39 Charlton St,3,h,,9/12/2017,14.2,3.0,2.0,4.0,,162.0,1958.0,-37.88303,145.12976,Eastern Metropolitan
Mount Waverley,62 Headingley Rd,4,h,,9/12/2017,14.2,4.0,2.0,2.0,877.0,238.0,1957.0,-37.86721,145.13608,Eastern Metropolitan
Mount Waverley,23 Leonie Av,6,h,,9/12/2017,14.2,6.0,3.0,2.0,731.0,170.0,1970.0,-37.88757,145.12018,Eastern Metropolitan
Mount Waverley,16 Wadham Pde,5,h,,9/12/2017,14.2,5.0,5.0,5.0,660.0,158.0,1975.0,-37.87134,145.12472,Eastern Metropolitan
Murrumbeena,9A Narbethong Rd,4,t,1601000.0,9/12/2017,10.1,4.0,3.0,2.0,,222.0,2006.0,-37.88707,145.07492,Southern Metropolitan
Murrumbeena,523 Neerim Rd,3,h,,9/12/2017,10.1,3.0,2.0,3.0,,257.0,1928.0,-37.89156,145.07508,Southern Metropolitan
Newport,36a Gordon St,4,h,,9/12/2017,6.2,4.0,3.0,3.0,,216.0,2017.0,-37.83754,144.86716,Western Metropolitan
Newport,23 Jack St,3,h,,9/12/2017,6.2,3.0,2.0,3.0,,148.0,1920.0,-37.84595,144.87601999999995,Western Metropolitan
Niddrie,15 Shaw St,4,h,1250000.0,9/12/2017,10.4,4.0,3.0,1.0,325.0,413.0,1967.0,-37.74063,144.88977,Western Metropolitan
Noble Park,57 Gatcum Ct,3,h,,9/12/2017,22.7,3.0,1.0,3.0,689.0,148.0,1965.0,-37.9645,145.18402,South-Eastern Metropolitan
Noble Park,12 Jellicoe St,3,h,815000.0,9/12/2017,22.7,3.0,2.0,2.0,,197.0,1958.0,-37.97285,145.18787,South-Eastern Metropolitan
North Melbourne,183 Melrose St,2,h,850000.0,9/12/2017,1.8,2.0,1.0,,119.0,81.0,1890.0,-37.79058,144.94253,Northern Metropolitan
Oak Park,4/4 Strachan St,2,u,625000.0,9/12/2017,11.2,2.0,2.0,1.0,,103.0,2010.0,-37.71671,144.92018000000004,Northern Metropolitan
Oakleigh,38 Abbeygate St,4,h,,9/12/2017,12.3,4.0,2.0,1.0,,174.0,1930.0,-37.90762,145.08983999999995,Southern Metropolitan
Officer,1 Longmeadow Rd,4,h,563000.0,9/12/2017,43.3,4.0,2.0,2.0,430.0,155.0,2013.0,-38.07273,145.43373,Eastern Victoria
Ormond,25 Dunlop Av,3,h,1370000.0,9/12/2017,11.4,3.0,2.0,2.0,290.0,168.0,2016.0,-37.90512,145.04273999999995,Southern Metropolitan
Pakenham,13 Rogers St,4,h,571000.0,9/12/2017,47.3,4.0,2.0,1.0,799.0,159.0,1970.0,-38.07652,145.4779,Eastern Victoria
Pakenham,2 Smethurst Av,3,h,480000.0,9/12/2017,47.3,3.0,1.0,2.0,650.0,109.0,1988.0,-38.07615,145.46784,Eastern Victoria
Parkdale,7 Cedric St,3,h,1140000.0,9/12/2017,21.5,3.0,2.0,2.0,652.0,165.0,1960.0,-37.99696,145.08903999999995,South-Eastern Metropolitan
Pascoe Vale,18 Tangyes St,3,h,1110000.0,9/12/2017,8.5,3.0,2.0,2.0,407.0,154.0,2010.0,-37.72616,144.94449,Northern Metropolitan
Pascoe Vale,14 View St,3,h,1000000.0,9/12/2017,8.5,3.0,1.0,2.0,,133.0,1955.0,-37.72568,144.92717,Northern Metropolitan
Point Cook,35 Tamar Av,4,h,655000.0,9/12/2017,14.7,4.0,2.0,2.0,528.0,193.0,2010.0,-37.88231,144.72006000000005,Western Metropolitan
Port Melbourne,3 Esplanade Pl,2,h,1200000.0,9/12/2017,3.5,2.0,2.0,1.0,122.0,126.0,2002.0,-37.83705,144.94515,Southern Metropolitan
Port Melbourne,167 Pickles St,5,h,2725000.0,9/12/2017,3.5,5.0,3.0,0.0,249.0,210.0,1900.0,-37.83805,144.94761,Southern Metropolitan
Port Melbourne,36 Sandridge Av,3,h,,9/12/2017,3.5,3.0,1.0,1.0,251.0,138.0,1940.0,-37.83843,144.91792,Southern Metropolitan
Prahran,351 High St,2,t,,9/12/2017,4.6,2.0,2.0,1.0,130.0,126.0,2009.0,-37.85257,144.99991,Southern Metropolitan
Preston,46 Erin St,4,h,1500000.0,9/12/2017,8.4,4.0,2.0,2.0,424.0,232.0,2013.0,-37.74587,144.99245,Northern Metropolitan
Preston,4 Evelyn St,5,h,1420000.0,9/12/2017,8.4,5.0,3.0,2.0,,317.0,1935.0,-37.7374,144.99115,Northern Metropolitan
Preston,5 Kenneth St,3,h,1081000.0,9/12/2017,8.4,3.0,1.0,4.0,489.0,155.0,1950.0,-37.74138,145.02029,Northern Metropolitan
Preston,24 Livingstone Pde,2,h,780000.0,9/12/2017,8.4,2.0,1.0,0.0,,109.0,1890.0,-37.74465,145.00758000000005,Northern Metropolitan
Reservoir,49 Barry St,2,h,,9/12/2017,12.0,2.0,1.0,2.0,490.0,99.0,1950.0,-37.7094,145.00189,Northern Metropolitan
Reservoir,109 Crookston Rd,3,h,980000.0,9/12/2017,12.0,3.0,1.0,4.0,694.0,131.0,1940.0,-37.70955,145.01395,Northern Metropolitan
Richmond,254 Burnley St,2,h,,9/12/2017,2.4,2.0,1.0,,,105.0,1900.0,-37.82213,145.00759,Northern Metropolitan
Richmond,26 Charles St,3,h,2200000.0,9/12/2017,2.4,3.0,2.0,1.0,155.0,171.0,1887.0,-37.82394,145.00044,Northern Metropolitan
Richmond,35 Shelley St,2,h,1360000.0,9/12/2017,2.4,2.0,1.0,,139.0,65.0,1920.0,-37.8118,144.99374,Northern Metropolitan
Richmond,21 Type St,3,h,,9/12/2017,2.4,3.0,1.0,,201.0,90.0,1900.0,-37.82102,145.00978999999995,Northern Metropolitan
Ringwood,13 James St,5,h,1230000.0,9/12/2017,19.9,5.0,3.0,2.0,591.0,195.0,1950.0,-37.81795,145.22852,Eastern Metropolitan
Ringwood East,45 Alexandra Rd,3,h,,9/12/2017,21.3,3.0,2.0,2.0,700.0,20.0,1950.0,-37.81722,145.25083,Eastern Metropolitan
Ringwood East,3 Bruce Ct,4,h,1675000.0,9/12/2017,21.3,4.0,3.0,2.0,1633.0,254.0,1960.0,-37.813,145.25542,Eastern Metropolitan
Roxburgh Park,29 Grenville Tce,3,h,431000.0,9/12/2017,20.6,3.0,2.0,2.0,245.0,134.0,2003.0,-37.62203,144.92236,Northern Metropolitan
Roxburgh Park,45 Stainsby Cr,3,h,575000.0,9/12/2017,20.6,3.0,2.0,2.0,505.0,164.0,1990.0,-37.63797,144.92776,Northern Metropolitan
Sandringham,49 Grange Rd,4,h,1900000.0,9/12/2017,15.2,4.0,2.0,3.0,,210.0,1940.0,-37.94825,145.01634,Southern Metropolitan
Sandringham,49 Sims St,4,h,2200000.0,9/12/2017,15.2,4.0,2.0,2.0,589.0,20.0,1917.0,-37.95333,145.01048,Southern Metropolitan
Seaford,17 Northcote St,3,h,850000.0,9/12/2017,35.4,3.0,1.0,3.0,700.0,118.0,1960.0,-38.09491,145.13468999999995,South-Eastern Metropolitan
Skye,10 Rocklea Cr,3,h,520000.0,9/12/2017,34.7,3.0,1.0,1.0,485.0,96.0,1975.0,-38.09331,145.20223,South-Eastern Metropolitan
South Melbourne,100 Iffla St,2,h,,9/12/2017,1.9,2.0,2.0,,,135.0,1900.0,-37.84036,144.94847,Southern Metropolitan
South Melbourne,114 Napier St,4,h,,9/12/2017,1.9,4.0,2.0,,207.0,165.0,1880.0,-37.83532,144.96501999999995,Southern Metropolitan
South Morang,6 Mercury Cct,4,h,870000.0,9/12/2017,20.5,4.0,2.0,2.0,512.0,298.0,2015.0,-37.61672,145.0689,Northern Metropolitan
South Morang,11 Paddys Pl,3,h,555000.0,9/12/2017,20.5,3.0,2.0,2.0,,125.0,2011.0,-37.61821,145.10505,Northern Metropolitan
South Morang,15 Payne Pl,4,h,621000.0,9/12/2017,20.5,4.0,2.0,2.0,568.0,170.0,2002.0,-37.65116,145.09417,Northern Metropolitan
South Morang,39 Rolain Av,3,h,612000.0,9/12/2017,20.5,3.0,2.0,2.0,348.0,140.0,1995.0,-37.63423,145.06856000000005,Northern Metropolitan
South Yarra,63 Davis Av,3,h,,9/12/2017,2.7,3.0,2.0,3.0,,233.0,1996.0,-37.83953,144.99039,Southern Metropolitan
South Yarra,24 Portland Pl,3,h,,9/12/2017,2.7,3.0,2.0,,151.0,140.0,1880.0,-37.84205,144.99168999999995,Southern Metropolitan
Southbank,88 Coventry St,3,h,,9/12/2017,0.7,3.0,1.0,1.0,,230.0,1990.0,-37.8288,144.96793,Southern Metropolitan
St Albans,8 Currajong St,3,h,,9/12/2017,14.0,3.0,1.0,2.0,539.0,105.0,1970.0,-37.75415,144.81738,Western Metropolitan
St Albans,13 Gillespie Rd,4,h,660000.0,9/12/2017,14.0,4.0,2.0,4.0,582.0,185.0,1984.0,-37.73517,144.78804,Western Metropolitan
St Albans,25 Harris St,5,h,620000.0,9/12/2017,14.0,5.0,3.0,2.0,534.0,107.0,1975.0,-37.75177,144.80173,Western Metropolitan
St Albans,28 Kerrison Av,4,h,620000.0,9/12/2017,14.0,4.0,1.0,2.0,535.0,172.0,1990.0,-37.72843,144.78999,Western Metropolitan
Strathmore,31 Holyrood Av,3,h,1400000.0,9/12/2017,8.2,3.0,2.0,2.0,517.0,529.0,1925.0,-37.73894,144.90766000000005,Western Metropolitan
