Suburb,Address,Rooms,Price,SellerG,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname
Sunbury,3 Baggygreen St,3,566000.0,Brad,28/10/2017,31.7,3.0,2.0,3.0,744.0,185.0,2010.0,Hume City Council,-37.59304,144.69664,Western Metropolitan
Sunbury,6 Fairbairn Gr,4,650000.0,Raine,28/10/2017,31.7,4.0,2.0,2.0,944.0,193.0,2000.0,Hume City Council,-37.56398,144.71407,Western Metropolitan
Sunbury,14 Gowrie Ct,3,530000.0,YPA,28/10/2017,31.7,3.0,2.0,1.0,705.0,212.0,1986.0,Hume City Council,-37.5613,144.72751,Western Metropolitan
Sunshine,10 McKay St,4,1050000.0,Jas,28/10/2017,10.5,4.0,2.0,3.0,446.0,162.0,1940.0,Brimbank City Council,-37.79017,144.83813,Western Metropolitan
Surrey Hills,2 Elwood St,5,2325000.0,Jellis,28/10/2017,10.2,5.0,3.0,4.0,923.0,317.0,1977.0,Boroondara City Council,-37.83297,145.10195,Southern Metropolitan
Surrey Hills,68 Guildford Rd,5,2900000.0,Marshall,28/10/2017,10.2,4.0,3.0,4.0,873.0,233.0,1940.0,Boroondara City Council,-37.822390000000006,145.09326000000001,Southern Metropolitan
Surrey Hills,7 Sythney Ct,4,2100000.0,Jellis,28/10/2017,10.2,4.0,3.0,7.0,596.0,260.0,1963.0,Boroondara City Council,-37.82755,145.09618,Southern Metropolitan
Taylors Hill,9 Lucas Tce,3,610000.0,Barry,28/10/2017,18.0,3.0,2.0,2.0,408.0,136.0,2009.0,Melton City Council,-37.72078,144.74952,Western Metropolitan
Taylors Hill,18 Shearwater Ct,4,692000.0,Barry,28/10/2017,18.0,4.0,2.0,4.0,594.0,173.0,2002.0,Melton City Council,-37.7103,144.76764,Western Metropolitan
Templestowe,2 Kolor Wy,4,1700000.0,Jellis,28/10/2017,15.5,4.0,2.0,2.0,646.0,255.0,1980.0,Manningham City Council,-37.773740000000004,145.14048,Eastern Metropolitan
Templestowe Lower,2 Ians Gr,4,1301000.0,Barry,28/10/2017,12.4,4.0,3.0,2.0,724.0,250.0,1980.0,Manningham City Council,-37.757290000000005,145.10623999999999,Eastern Metropolitan
Templestowe Lower,20 Olympus Dr,3,1050000.0,Jellis,28/10/2017,12.4,3.0,2.0,2.0,653.0,121.0,1970.0,Manningham City Council,-37.776070000000004,145.12471000000002,Eastern Metropolitan
Templestowe Lower,7 Sassafras Dr,6,1710000.0,Jellis,28/10/2017,12.4,6.0,3.0,2.0,698.0,276.0,1980.0,Manningham City Council,-37.77074,145.11875,Eastern Metropolitan
Thornbury,15 Alston St,2,1170000.0,Nelson,28/10/2017,7.0,2.0,1.0,3.0,667.0,100.0,1955.0,Darebin City Council,-37.75503,145.01805,Northern Metropolitan
Vermont,5 Judy Ct,4,1133000.0,Philip,28/10/2017,17.2,4.0,1.0,4.0,880.0,142.0,1980.0,Maroondah City Council,-37.83737,145.18819,Eastern Metropolitan
Wallan,17 Sinclair Ct,3,484000.0,Barry,28/10/2017,44.2,3.0,1.0,4.0,991.0,114.0,1985.0,Mitchell Shire Council,-37.41838,144.98993000000002,Northern Victoria
Werribee,66 Loyola Rd,3,480000.0,PRDNationwide,28/10/2017,14.7,3.0,1.0,1.0,703.0,103.0,1979.0,Wyndham City Council,-37.91147,144.67422,Western Metropolitan
West Footscray,702 Barkly St,3,881000.0,Hodges,28/10/2017,6.4,3.0,1.0,3.0,336.0,95.0,1950.0,Maribyrnong City Council,-37.79613,144.86741999999998,Western Metropolitan
West Melbourne,220 Adderley St,4,1230000.0,Collins,28/10/2017,3.1,4.0,1.0,1.0,133.0,124.0,1880.0,Melbourne City Council,-37.80814,144.94506,Northern Metropolitan
Williams Landing,10 Spoonbill Cl,4,615000.0,Reliance,28/10/2017,17.6,4.0,2.0,2.0,461.0,193.0,2008.0,Wyndham City Council,-37.85545,144.73701,Western Metropolitan
Williamstown,14 Hosking Ct,3,1260000.0,Williams,28/10/2017,6.8,3.0,2.0,2.0,260.0,164.0,1994.0,Hobsons Bay City Council,-37.85759,144.87951999999999,Western Metropolitan
Wollert,31 Evolve Esp,4,600000.0,HAR,28/10/2017,25.5,4.0,2.0,2.0,419.0,153.0,2013.0,Whittlesea City Council,-37.6084,145.01412,Northern Metropolitan
Yarraville,35 Bena St,3,985000.0,Jas,28/10/2017,6.3,3.0,1.0,1.0,462.0,118.0,1960.0,Maribyrnong City Council,-37.82119,144.88103,Western Metropolitan
Yarraville,283 Francis St,3,861000.0,Jas,28/10/2017,6.3,3.0,1.0,2.0,449.0,93.0,1950.0,Maribyrnong City Council,-37.8196,144.87493,Western Metropolitan
Caroline Springs,29 Edgbaston Pde,3,560000.0,Crane,30/09/2017,14.8,3.0,2.0,2.0,355.0,154.0,2003.0,Melton City Council,-37.739779999999996,144.72851,Western Metropolitan
Keysborough,3 Cobain St,3,771000.0,Area,30/09/2017,25.2,3.0,1.0,1.0,539.0,126.0,1969.0,Greater Dandenong City Council,-37.98916,145.17233000000002,South-Eastern Metropolitan
Maidstone,15 Ballarat Rd,2,611500.0,Biggin,30/09/2017,6.4,2.0,1.0,1.0,300.0,108.0,1950.0,Maribyrnong City Council,-37.78842,144.88218,Western Metropolitan
Noble Park,5 Blaby St,3,627500.0,C21,30/09/2017,22.7,3.0,1.0,6.0,569.0,130.0,1959.0,Greater Dandenong City Council,-37.969,145.18226,South-Eastern Metropolitan
Westmeadows,42 Pascoe St,4,791000.0,Barry,30/09/2017,16.5,4.0,2.0,6.0,813.0,140.0,1960.0,Hume City Council,-37.67631,144.89408999999998,Northern Metropolitan
Bayswater,9 Warrien Ct,3,750000.0,hockingstuart,4/11/2017,23.2,3.0,1.0,2.0,721.0,99.0,1965.0,Knox City Council,-37.852,145.2678,Eastern Metropolitan
Berwick,13 Vista Ct,4,815000.0,Barry,4/11/2017,35.2,4.0,2.0,2.0,843.0,186.0,1994.0,Casey City Council,-38.0268,145.335,Eastern Victoria
Clayton South,533 Clayton Rd,3,1000000.0,Barry,4/11/2017,17.5,3.0,1.0,2.0,706.0,124.0,1960.0,Kingston City Council,-37.9395,145.1168,South-Eastern Metropolitan
Clayton South,3 Hayden Rd,3,750000.0,Barry,4/11/2017,17.5,3.0,1.0,1.0,600.0,96.0,1960.0,Kingston City Council,-37.9581,145.1341,South-Eastern Metropolitan
Craigieburn,25 Claremont St,3,595000.0,Barry,4/11/2017,20.6,3.0,2.0,2.0,546.0,153.0,2009.0,Hume City Council,-37.5868,144.9006,Northern Metropolitan
Craigieburn,31 Yarcombe Cr,4,540000.0,Barry,4/11/2017,20.6,4.0,2.0,1.0,541.0,0.0,1995.0,Hume City Council,-37.608000000000004,144.9253,Northern Metropolitan
Croydon South,1A Faraday Rd,3,952000.0,Jellis,4/11/2017,23.0,3.0,2.0,2.0,630.0,199.0,2010.0,Maroondah City Council,-37.8163,145.2785,Eastern Metropolitan
Doncaster,172 George St,5,1350000.0,Barry,4/11/2017,12.4,5.0,2.0,3.0,770.0,230.0,1980.0,Manningham City Council,-37.78,145.1425,Eastern Metropolitan
Frankston,115 Heatherhill Rd,5,655888.0,Bowman,4/11/2017,38.0,5.0,3.0,4.0,564.0,250.0,1983.0,Frankston City Council,-38.1605,145.1487,South-Eastern Metropolitan
Greenvale,20 Inverie Ct,5,735000.0,RW,4/11/2017,20.4,5.0,3.0,2.0,743.0,283.0,2005.0,Hume City Council,-37.6444,144.9081,Northern Metropolitan
Melton South,3 Brand Ct,3,413000.0,HAR,4/11/2017,29.8,3.0,1.0,6.0,731.0,101.0,1970.0,Melton City Council,-37.7131,144.5755,Western Victoria
Melton South,19 Garfield Cl,3,431500.0,hockingstuart,4/11/2017,29.8,3.0,1.0,4.0,738.0,86.0,1990.0,Melton City Council,-37.7113,144.5622,Western Victoria
Melton South,31 Staughton St,3,720000.0,HAR,4/11/2017,29.8,3.0,1.0,3.0,1010.0,96.0,1980.0,Melton City Council,-37.7041,144.5719,Western Victoria
Moonee Ponds,2 Grosvenor St,3,1400000.0,McDonald,4/11/2017,6.2,3.0,1.0,1.0,388.0,157.0,1930.0,Moonee Valley City Council,-37.7658,144.9167,Western Metropolitan
Moonee Ponds,212 Maribyrnong Rd,3,1275000.0,Nelson,4/11/2017,6.2,3.0,1.0,2.0,242.0,111.0,1910.0,Moonee Valley City Council,-37.7708,144.9089,Western Metropolitan
Mordialloc,3 Anita Ct,3,850000.0,hockingstuart,4/11/2017,21.5,3.0,2.0,2.0,591.0,130.0,1980.0,Kingston City Council,-37.9887,145.0964,South-Eastern Metropolitan
Mount Waverley,14 Wingate Av,1,1820000.0,LLC,4/11/2017,14.2,1.0,1.0,1.0,919.0,158.0,2017.0,Monash City Council,-37.8809,145.1436,Eastern Metropolitan
Northcote,87 Jenkins St,3,1085000.0,Barry,4/11/2017,5.3,3.0,1.0,1.0,452.0,97.0,1980.0,Darebin City Council,-37.7654,145.0112,Northern Metropolitan
Parkville,88 Story St,3,2675000.0,Collins,4/11/2017,1.8,3.0,2.0,1.0,183.0,168.0,1890.0,Melbourne City Council,-37.7965,144.9543,Northern Metropolitan
Point Cook,20 Hollington Cr,4,635000.0,Point,4/11/2017,14.7,4.0,2.0,2.0,636.0,210.0,2002.0,Wyndham City Council,-37.8794,144.7412,Western Metropolitan
Rowville,3 Clare Ct,4,900000.0,Barry,4/11/2017,23.5,4.0,2.0,2.0,612.0,236.0,2002.0,Knox City Council,-37.9046,145.2684,South-Eastern Metropolitan
Truganina,10 Rugby Cr,4,603000.0,Barry,4/11/2017,18.4,4.0,2.0,2.0,400.0,170.0,2016.0,Melton City Council,-37.8458,144.7455,Western Metropolitan
Wallan,37 Danaher Av,3,411000.0,Ray,4/11/2017,44.2,3.0,1.0,2.0,679.0,136.0,1985.0,Mitchell Shire Council,-37.4072,144.9759,Northern Victoria
Warrandyte,8 Alan Pl,5,1162000.0,Barry,4/11/2017,21.1,5.0,3.0,2.0,1070.0,300.0,1985.0,Manningham City Council,-37.7447,145.1988,Eastern Metropolitan
Wyndham Vale,242 McGrath Rd,3,496000.0,Barry,4/11/2017,27.2,3.0,2.0,2.0,529.0,135.0,1995.0,Wyndham City Council,-37.8951,144.6293,Western Metropolitan
Albanvale,1 Fernhill Ct,4,560000.0,Barry,11/11/2017,14.0,4.0,1.0,2.0,546.0,149.0,1978.0,Brimbank City Council,-37.744,144.7672,Western Metropolitan
Albert Park,2 Graham St,6,3000000.0,Marshall,11/11/2017,3.0,6.0,3.0,2.0,156.0,291.0,2011.0,Port Phillip City Council,-37.8433,144.9457,Southern Metropolitan
Altona North,7 Gadsden St,3,840000.0,FN,11/11/2017,9.4,3.0,1.0,3.0,535.0,534.0,1970.0,Hobsons Bay City Council,-37.8279,144.8379,Western Metropolitan
Ascot Vale,133 The Parade,2,1365000.0,Raine,11/11/2017,4.3,2.0,2.0,2.0,320.0,117.0,1950.0,Moonee Valley City Council,-37.7722,144.909,Western Metropolitan
Avondale Heights,3 Karen Ct,3,1100000.0,Moonee,11/11/2017,9.5,3.0,2.0,2.0,668.0,153.0,1980.0,Moonee Valley City Council,-37.7593,144.871,Western Metropolitan
Avondale Heights,42 Ridge Dr,3,790000.0,LITTLE,11/11/2017,9.5,3.0,2.0,2.0,537.0,140.0,1970.0,Moonee Valley City Council,-37.7528,144.8567,Western Metropolitan
Balwyn North,46 Aylmer St,4,3200000.0,Jellis,11/11/2017,9.7,4.0,2.0,7.0,710.0,594.0,2016.0,Boroondara City Council,-37.7977,145.06799999999998,Southern Metropolitan
Beaumaris,4 Clonmore St,4,1957500.0,Hodges,11/11/2017,17.3,4.0,2.0,2.0,789.0,180.0,1980.0,Bayside City Council,-37.9792,145.035,Southern Metropolitan
Beaumaris,27 Florida Av,6,2700000.0,Ray,11/11/2017,17.3,6.0,3.0,2.0,720.0,413.0,2008.0,Bayside City Council,-37.9874,145.0315,Southern Metropolitan
Beaumaris,28 Rossmith Av,6,1776000.0,Ray,11/11/2017,17.3,6.0,4.0,2.0,695.0,241.0,1980.0,Bayside City Council,-37.9785,145.0518,Southern Metropolitan
Bentleigh East,11 Wallace St,3,1160000.0,Jellis,11/11/2017,13.8,3.0,1.0,1.0,460.0,116.0,1955.0,Glen Eira City Council,-37.9238,145.054,Southern Metropolitan
Blackburn,16 Wellington Av,4,1790000.0,Philip,11/11/2017,13.4,4.0,2.0,3.0,989.0,156.0,1950.0,Whitehorse City Council,-37.8259,145.1549,Eastern Metropolitan
Bonbeach,19 Brixton St,4,1120000.0,hockingstuart,11/11/2017,27.0,4.0,2.0,2.0,681.0,198.0,1965.0,Kingston City Council,-38.0644,145.1243,South-Eastern Metropolitan
Box Hill,37 Thames St,4,1875000.0,RT,11/11/2017,10.9,4.0,2.0,2.0,715.0,227.0,1930.0,Whitehorse City Council,-37.8142,145.1278,Eastern Metropolitan
Brighton,26 Brickwood St,5,4400000.0,Marshall,11/11/2017,10.5,5.0,4.0,2.0,710.0,429.0,2015.0,Bayside City Council,-37.8936,144.9982,Southern Metropolitan
Broadmeadows,30 Cuthbert St,4,605000.0,YPA,11/11/2017,14.0,4.0,1.0,2.0,601.0,150.0,1960.0,Hume City Council,-37.6848,144.9334,Northern Metropolitan
Brunswick East,32 Brunswick Rd,2,907000.0,Nelson,11/11/2017,4.0,2.0,1.0,0.0,132.0,66.0,1910.0,Moreland City Council,-37.7791,144.9765,Northern Metropolitan
Brunswick West,29 Wales St,3,1085000.0,Raine,11/11/2017,5.2,3.0,2.0,2.0,506.0,146.0,1960.0,Moreland City Council,-37.7561,144.9422,Northern Metropolitan
Bundoora,45 Worcester Cr,4,1755000.0,Barry,11/11/2017,12.1,4.0,3.0,2.0,564.0,373.0,2012.0,Banyule City Council,-37.6869,145.0814,Northern Metropolitan
Burnside,19 Mockridge Av,4,665000.0,YPA,11/11/2017,14.8,4.0,2.0,2.0,507.0,181.0,1999.0,Melton City Council,-37.7484,144.7451,Western Metropolitan
Burnside,15 Roycroft Av,3,620000.0,YPA,11/11/2017,14.8,3.0,2.0,2.0,609.0,123.0,2000.0,Melton City Council,-37.7518,144.7491,Western Metropolitan
Burnside Heights,11 Cooma Pl,4,575000.0,Barry,11/11/2017,14.8,4.0,2.0,2.0,368.0,165.0,2007.0,Melton City Council,-37.7366,144.7492,Western Metropolitan
Carlton North,563 Canning St,3,1650000.0,Nelson,11/11/2017,3.5,3.0,1.0,1.0,195.0,123.0,1890.0,Melbourne City Council,-37.7831,144.9751,Northern Metropolitan
Carrum,37 Westley St,3,712500.0,RT,11/11/2017,31.2,3.0,1.0,2.0,324.0,100.0,1955.0,Kingston City Council,-38.0723,145.1319,South-Eastern Metropolitan
Chelsea Heights,18 Second Av,4,872500.0,Ray,11/11/2017,27.0,4.0,2.0,2.0,676.0,173.0,1940.0,Kingston City Council,-38.0447,145.1327,South-Eastern Metropolitan
Clarinda,28 Bushland Av,3,862000.0,C21,11/11/2017,17.5,3.0,1.0,2.0,7514.0,120.0,1975.0,Kingston City Council,-37.9431,145.111,South-Eastern Metropolitan
Coburg,12 Glencairn Av,3,1270000.0,Brad,11/11/2017,6.7,3.0,2.0,2.0,566.0,151.0,1920.0,Darebin City Council,-37.7536,144.9579,Northern Metropolitan
Craigieburn,7 Kangaroo Rd,4,530000.0,Ray,11/11/2017,20.6,4.0,2.0,2.0,349.0,171.0,2017.0,Hume City Council,-37.5688,144.9016,Northern Metropolitan
Craigieburn,19 Keysborough St,3,570000.0,YPA,11/11/2017,20.6,3.0,1.0,2.0,690.0,107.0,1975.0,Hume City Council,-37.5896,144.9315,Northern Metropolitan
Croydon North,23 Lyons Rd,3,887000.0,Ray,11/11/2017,23.0,3.0,2.0,2.0,1044.0,142.0,1985.0,Maroondah City Council,-37.7677,145.2888,Eastern Metropolitan
Dallas,7 Merino Av,3,480888.0,Barry,11/11/2017,14.0,3.0,1.0,3.0,569.0,108.0,1965.0,Hume City Council,-37.6706,144.9292,Northern Metropolitan
Dandenong,52 Willum Wy,4,760000.0,Del,11/11/2017,24.7,4.0,2.0,2.0,571.0,192.0,2014.0,Greater Dandenong City Council,-37.9984,145.1962,South-Eastern Metropolitan
Dandenong North,10 Robyn Ct,3,792000.0,O'Brien,11/11/2017,24.7,3.0,2.0,2.0,769.0,185.0,1970.0,Greater Dandenong City Council,-37.9466,145.2109,South-Eastern Metropolitan
Delahey,16 Duneed Wy,3,600000.0,Calder,11/11/2017,18.0,3.0,2.0,2.0,503.0,125.0,1995.0,Brimbank City Council,-37.7171,144.7668,Western Metropolitan
Diggers Rest,5 Flake Ct,4,501000.0,Raine,11/11/2017,27.7,4.0,2.0,2.0,780.0,170.0,1985.0,Hume City Council,-37.6242,144.7115,Western Metropolitan
Doncaster,4 Koolkuna Av,5,1500000.0,Jellis,11/11/2017,12.4,5.0,3.0,3.0,930.0,135.0,1965.0,Manningham City Council,-37.79,145.1186,Eastern Metropolitan
Doncaster,3 Westfield Dr,4,2900000.0,Fletchers,11/11/2017,12.4,4.0,2.0,2.0,863.0,358.0,1980.0,Manningham City Council,-37.782,145.1244,Eastern Metropolitan
Doncaster East,58 Dehnert St,4,1268000.0,Jellis,11/11/2017,14.3,4.0,2.0,2.0,651.0,154.0,1970.0,Manningham City Council,-37.7818,145.1494,Eastern Metropolitan
Doncaster East,6 Jising Ct,4,1128000.0,Jellis,11/11/2017,14.3,4.0,2.0,2.0,381.0,180.0,1990.0,Manningham City Council,-37.7913,145.1443,Eastern Metropolitan
Donvale,18 Powers St,4,1280000.0,Jellis,11/11/2017,16.1,4.0,2.0,2.0,507.0,238.0,1985.0,Manningham City Council,-37.7739,145.181,Eastern Metropolitan
Doreen,50 Aylesbury Bvd,3,578000.0,HAR,11/11/2017,25.9,3.0,2.0,2.0,567.0,147.0,2012.0,Nillumbik Shire Council,-37.5955,145.1137,Northern Victoria
Eltham,67 Arthur St,3,916500.0,Buckingham,11/11/2017,18.0,3.0,2.0,1.0,888.0,177.0,1960.0,Banyule City Council,-37.7151,145.1554,Eastern Metropolitan
Ferntree Gully,18 Glenfern Rd,4,840000.0,Stockdale,11/11/2017,24.8,4.0,3.0,2.0,737.0,208.0,1950.0,Knox City Council,-37.8909,145.2891,Eastern Metropolitan
Fitzroy,25 Brunswick St,5,2790000.0,Nelson,11/11/2017,2.1,5.0,2.0,2.0,304.0,184.0,1881.0,Yarra City Council,-37.8065,144.9768,Northern Metropolitan
Forest Hill,53 Longbrae Ct,4,1120000.0,Jellis,11/11/2017,15.4,4.0,2.0,0.0,690.0,139.0,1970.0,Whitehorse City Council,-37.8451,145.1805,Eastern Metropolitan
Glen Waverley,13 Avendon Bvd,5,1950000.0,Jellis,11/11/2017,16.7,5.0,4.0,2.0,480.0,334.0,1999.0,Monash City Council,-37.8785,145.1529,Eastern Metropolitan
Glen Waverley,4 Elmwood Cr,3,1100000.0,Harcourts,11/11/2017,16.7,3.0,2.0,2.0,651.0,138.0,1965.0,Monash City Council,-37.8963,145.1559,Eastern Metropolitan
Hampton East,9 Evans Av,4,1467000.0,Buxton,11/11/2017,13.8,4.0,2.0,2.0,650.0,164.0,1950.0,Bayside City Council,-37.9433,145.0377,Southern Metropolitan
Hoppers Crossing,11 Buckhurst Wy,4,551500.0,Barry,11/11/2017,18.4,4.0,2.0,4.0,421.0,151.0,1996.0,Wyndham City Council,-37.8484,144.6748,Western Metropolitan
Hoppers Crossing,13 Quarrion Ct,3,585000.0,YPA,11/11/2017,18.4,3.0,3.0,3.0,466.0,127.0,1998.0,Wyndham City Council,-37.8512,144.6753,Western Metropolitan
Hughesdale,29 Dalston Rd,3,1407000.0,Barry,11/11/2017,12.3,3.0,3.0,4.0,672.0,156.0,1920.0,Monash City Council,-37.8997,145.0812,Southern Metropolitan
Ivanhoe,9 Myrtle St,3,1465000.0,Nelson,11/11/2017,7.8,3.0,2.0,2.0,331.0,240.0,2005.0,Banyule City Council,-37.7571,145.05,Eastern Metropolitan
Ivanhoe,3A Rose St,4,1865000.0,Miles,11/11/2017,7.8,4.0,2.0,1.0,389.0,235.0,2000.0,Banyule City Council,-37.7743,145.0407,Eastern Metropolitan
Keilor East,25 Heatherlea Cr,4,810000.0,Nelson,11/11/2017,11.7,4.0,2.0,2.0,534.0,223.0,1970.0,Brimbank City Council,-37.7475,144.8501,Western Metropolitan
Keilor East,7 Pumice Ct,3,965000.0,Barry,11/11/2017,11.7,3.0,2.0,2.0,404.0,175.0,2009.0,Brimbank City Council,-37.7398,144.8773,Western Metropolitan
Kew,38 Willsmere Rd,4,2000000.0,Marshall,11/11/2017,5.4,4.0,2.0,2.0,595.0,248.0,1910.0,Boroondara City Council,-37.7974,145.0337,Southern Metropolitan
Kilsyth,12 Moira Rd,4,906000.0,McGrath,11/11/2017,26.0,4.0,2.0,4.0,982.0,224.0,1970.0,Maroondah City Council,-37.8039,145.3203,Eastern Metropolitan
Maidstone,6 Havelock St,3,875000.0,Compton,11/11/2017,6.4,3.0,2.0,1.0,335.0,118.0,1940.0,Maribyrnong City Council,-37.7862,144.8798,Western Metropolitan
Melton,213 Station Rd,12,710000.0,PRDNationwide,11/11/2017,31.7,12.0,5.0,3.0,960.0,223.0,1970.0,Melton City Council,-37.6883,144.5776,Western Victoria
Melton South,19 Staughton St,3,580000.0,hockingstuart,11/11/2017,29.8,3.0,1.0,1.0,766.0,106.0,1975.0,Melton City Council,-37.7043,144.5731,Western Victoria
Melton West,58 Rathdowne Cct,4,356000.0,Raine,11/11/2017,31.7,4.0,1.0,1.0,571.0,122.0,1980.0,Melton City Council,-37.6738,144.5642,Northern Victoria
Mernda,41 Friesian St,4,550000.0,RW,11/11/2017,25.9,4.0,2.0,2.0,349.0,136.0,2016.0,Whittlesea City Council,-37.5865,145.0832,Northern Metropolitan
Mill Park,29 Island Pl,3,660000.0,Ray,11/11/2017,17.9,3.0,2.0,1.0,300.0,136.0,2000.0,Whittlesea City Council,-37.6619,145.0738,Northern Metropolitan
Mill Park,1 Roycroft Av,4,665000.0,Ray,11/11/2017,17.9,4.0,2.0,3.0,589.0,143.0,1982.0,Whittlesea City Council,-37.6692,145.0596,Northern Metropolitan
Mount Waverley,468 Waverley Rd,5,1300000.0,Jellis,11/11/2017,14.2,5.0,3.0,2.0,716.0,171.0,1967.0,Monash City Council,-37.8861,145.1379,Eastern Metropolitan
Mulgrave,10 Derby Pl,4,1375000.0,Ray,11/11/2017,18.8,4.0,2.0,2.0,629.0,316.0,2010.0,Monash City Council,-37.9257,145.1943,South-Eastern Metropolitan
Murrumbeena,9 Omama Rd,3,1450000.0,Woodards,11/11/2017,10.1,3.0,1.0,1.0,552.0,162.0,1990.0,Glen Eira City Council,-37.8899,145.0704,Southern Metropolitan
Newport,205 Douglas Pde,4,1230000.0,RT,11/11/2017,6.2,4.0,2.0,2.0,290.0,179.0,2009.0,Hobsons Bay City Council,-37.8502,144.8939,Western Metropolitan
Oak Park,15 Watt Av,5,1390000.0,Jellis,11/11/2017,11.2,5.0,4.0,4.0,792.0,330.0,1925.0,Moreland City Council,-37.7194,144.9283,Northern Metropolitan
Oakleigh East,15 Daly St,3,997000.0,Jellis,11/11/2017,12.3,3.0,2.0,2.0,534.0,113.0,1950.0,Monash City Council,-37.9011,145.112,Southern Metropolitan
Oakleigh South,17 Vernal Rd,4,1175000.0,Buxton,11/11/2017,15.5,4.0,2.0,2.0,584.0,185.0,1975.0,Kingston City Council,-37.9279,145.0849,South-Eastern Metropolitan
Point Cook,4 Ventura Pl,3,673000.0,Reliance,11/11/2017,14.7,3.0,2.0,2.0,584.0,166.0,2000.0,Wyndham City Council,-37.8797,144.7405,Western Metropolitan
Port Melbourne,178 Farrell St,4,1670000.0,Marshall,11/11/2017,3.5,4.0,2.0,1.0,162.0,160.0,1890.0,Melbourne City Council,-37.833,144.9381,Southern Metropolitan
Prahran,5 Bayview St,2,1000000.0,hockingstuart,11/11/2017,4.6,2.0,1.0,0.0,115.0,68.0,1890.0,Stonnington City Council,-37.8518,145.0032,Southern Metropolitan
Reservoir,29 Arundel Av,3,570000.0,Nelson,11/11/2017,12.0,3.0,2.0,1.0,284.0,80.0,1960.0,Darebin City Council,-37.6968,145.0182,Northern Metropolitan
Reservoir,26 McFadzean Av,3,821000.0,Nelson,11/11/2017,12.0,3.0,1.0,2.0,493.0,113.0,1980.0,Darebin City Council,-37.7064,144.9983,Northern Metropolitan
Reservoir,42 Wattle Gr,3,1076000.0,Nelson,11/11/2017,12.0,3.0,1.0,3.0,601.0,98.0,1950.0,Darebin City Council,-37.7199,144.9942,Northern Metropolitan
Richmond,16 Yorkshire St,3,1400000.0,Jellis,11/11/2017,2.4,3.0,2.0,0.0,183.0,104.0,1900.0,Yarra City Council,-37.832,144.999,Northern Metropolitan
Roxburgh Park,17 Harvey Ct,3,570000.0,Stockdale,11/11/2017,20.6,3.0,2.0,1.0,558.0,130.0,2000.0,Hume City Council,-37.6362,144.9252,Northern Metropolitan
Roxburgh Park,19 Hunter Av,4,610000.0,Raine,11/11/2017,20.6,4.0,2.0,2.0,627.0,209.0,2000.0,Hume City Council,-37.6373,144.9152,Northern Metropolitan
Roxburgh Park,36 Lincolne Cr,4,577500.0,RW,11/11/2017,20.6,4.0,3.0,2.0,602.0,175.0,1990.0,Hume City Council,-37.6295,144.9278,Northern Metropolitan
Seabrook,6 Spinningdale Cl,4,759000.0,MICM,11/11/2017,15.5,4.0,2.0,2.0,533.0,200.0,1999.0,Hobsons Bay City Council,-37.8842,144.7571,Western Metropolitan
South Morang,7 Bussell Ct,3,520000.0,Ray,11/11/2017,20.5,3.0,1.0,4.0,634.0,122.0,1990.0,Whittlesea City Council,-37.6584,145.09,Northern Metropolitan
South Yarra,6 Fitzgerald St,3,1640000.0,RT,11/11/2017,2.7,3.0,1.0,1.0,205.0,104.0,1910.0,Melbourne City Council,-37.8425,144.9921,Southern Metropolitan
St Albans,8 Elissa Wy,3,680000.0,Purplebricks,11/11/2017,14.0,3.0,2.0,2.0,512.0,168.0,2000.0,Brimbank City Council,-37.7314,144.7922,Western Metropolitan
St Kilda,7 Irymple Av,3,2102000.0,Wilson,11/11/2017,5.0,3.0,2.0,1.0,263.0,190.0,1920.0,Port Phillip City Council,-37.869,144.9865,Southern Metropolitan
Strathmore,10 Cranwell Av,3,1640000.0,McDonald,11/11/2017,8.2,3.0,3.0,3.0,604.0,157.0,1998.0,Moonee Valley City Council,-37.7391,144.9094,Western Metropolitan
Sunbury,50 Dunrossil Dr,3,480000.0,Raine,11/11/2017,31.7,3.0,1.0,1.0,647.0,114.0,1982.0,Hume City Council,-37.5595,144.7305,Western Metropolitan
Sunbury,112 Harker St,4,840000.0,Ray,11/11/2017,31.7,4.0,2.0,6.0,1044.0,241.0,2003.0,Hume City Council,-37.589,144.7384,Western Metropolitan
